Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Ngành ICB - cấp 2,Ngành ICB - cấp 3,Ngành ICB - cấp 4,Năm,"KQKD. Doanh thu bán hàng và cung cấp dịch vụ
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Doanh thu thuần
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Doanh thu hoạt động tài chính
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Chi phí tài chính
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Trong đó: Chi phí lãi vay
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Lãi/lỗ từ công ty liên doanh
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Chi phí bán hàng
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Chi phí quản lý doanh  nghiệp
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Lợi nhuận thuần từ hoạt động kinh doanh
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Lợi nhuận khác
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Lãi/ lỗ từ công ty liên doanh (trước 2015)
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Tổng lợi nhuận kế toán trước thuế
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Chi phí thuế thu nhập doanh nghiệp
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Lợi nhuận sau thuế thu nhập doanh nghiệp
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Lợi ích của cổ đông thiểu số
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Cổ đông của Công ty mẹ
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Lãi cơ bản trên cổ phiếu
Hợp nhất
Quý: Hàng năm
Năm: 2020
Đơn vị: Triệu VND","KQKD. Doanh thu bán hàng và cung cấp dịch vụ
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Doanh thu thuần
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Doanh thu hoạt động tài chính
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Chi phí tài chính
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Trong đó: Chi phí lãi vay
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Lãi/lỗ từ công ty liên doanh
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Chi phí bán hàng
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Chi phí quản lý doanh  nghiệp
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Lợi nhuận thuần từ hoạt động kinh doanh
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Lợi nhuận khác
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Lãi/ lỗ từ công ty liên doanh (trước 2015)
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Tổng lợi nhuận kế toán trước thuế
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Chi phí thuế thu nhập doanh nghiệp
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Lợi nhuận sau thuế thu nhập doanh nghiệp
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Lợi ích của cổ đông thiểu số
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Cổ đông của Công ty mẹ
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Lãi cơ bản trên cổ phiếu
Hợp nhất
Quý: Hàng năm
Năm: 2021
Đơn vị: Triệu VND","KQKD. Doanh thu bán hàng và cung cấp dịch vụ
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Doanh thu thuần
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Doanh thu hoạt động tài chính
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Chi phí tài chính
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Trong đó: Chi phí lãi vay
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Lãi/lỗ từ công ty liên doanh
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Chi phí bán hàng
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Chi phí quản lý doanh  nghiệp
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Lợi nhuận thuần từ hoạt động kinh doanh
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Lợi nhuận khác
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Lãi/ lỗ từ công ty liên doanh (trước 2015)
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Tổng lợi nhuận kế toán trước thuế
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Chi phí thuế thu nhập doanh nghiệp
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Lợi nhuận sau thuế thu nhập doanh nghiệp
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Lợi ích của cổ đông thiểu số
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Cổ đông của Công ty mẹ
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Lãi cơ bản trên cổ phiếu
Hợp nhất
Quý: Hàng năm
Năm: 2022
Đơn vị: Triệu VND","KQKD. Doanh thu bán hàng và cung cấp dịch vụ
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Doanh thu thuần
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Doanh thu hoạt động tài chính
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Chi phí tài chính
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Trong đó: Chi phí lãi vay
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Lãi/lỗ từ công ty liên doanh
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Chi phí bán hàng
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Chi phí quản lý doanh  nghiệp
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Lợi nhuận thuần từ hoạt động kinh doanh
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Lợi nhuận khác
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Lãi/ lỗ từ công ty liên doanh (trước 2015)
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Tổng lợi nhuận kế toán trước thuế
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Chi phí thuế thu nhập doanh nghiệp
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Lợi nhuận sau thuế thu nhập doanh nghiệp
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Lợi ích của cổ đông thiểu số
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Cổ đông của Công ty mẹ
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Lãi cơ bản trên cổ phiếu
Hợp nhất
Quý: Hàng năm
Năm: 2023
Đơn vị: Tỷ VND","KQKD. Doanh thu bán hàng và cung cấp dịch vụ
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND","KQKD. Doanh thu thuần
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND","KQKD. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND","KQKD. Doanh thu hoạt động tài chính
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND","KQKD. Chi phí tài chính
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND","KQKD. Trong đó: Chi phí lãi vay
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND","KQKD. Lãi/lỗ từ công ty liên doanh
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND","KQKD. Chi phí bán hàng
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND","KQKD. Chi phí quản lý doanh  nghiệp
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND","KQKD. Lợi nhuận thuần từ hoạt động kinh doanh
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND","KQKD. Lợi nhuận khác
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND","KQKD. Lãi/ lỗ từ công ty liên doanh (trước 2015)
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND","KQKD. Tổng lợi nhuận kế toán trước thuế
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND","KQKD. Chi phí thuế thu nhập doanh nghiệp
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND","KQKD. Lợi nhuận sau thuế thu nhập doanh nghiệp
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND","KQKD. Lợi ích của cổ đông thiểu số
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND","KQKD. Cổ đông của Công ty mẹ
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND","KQKD. Lãi cơ bản trên cổ phiếu
Hợp nhất
Quý: Hàng năm
Năm: 2024
Đơn vị: Tỷ VND"
SCC,Thương mại Đầu tư SHB,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2021,,,,,,,,,,,,,,,,,,,17524259590.0,17524259590.0,7500956707.0,282175.0,-43879161.0,-43879161.0,0.0,-2982597063.0,-2505612516.0,1969150142.0,-42599734.0,0.0,1926550408.0,0.0,1926550408.0,0.0,1926550408.0,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCJ,Xi măng Sài Sơn,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2021,,,,,,,,,,,,,,,,,,,1053506257807.0,1053391330535.0,151159342879.0,769644038.0,-92692960282.0,-92373519508.0,0.0,-15520875760.0,-27270955195.0,16444195680.0,-1098299111.0,0.0,15345896569.0,-10267296412.0,5078600157.0,0.0,5078600157.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCL,Sông Đà Cao Cường,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2021,,,,,,,,,,,,,,,,,,,310888052380.0,310888052380.0,155166272745.0,482208434.0,-2625280586.0,-2188890866.0,0.0,-138409192441.0,-10300887434.0,4313120718.0,18757436567.0,0.0,23070557285.0,-2683548130.0,20387009155.0,0.0,20387009155.0,1468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCO,Công nghiệp Thủy Sản,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,2021,,,,,,,,,,,,,,,,,,,17716505728.0,17716505728.0,8802610601.0,1098839.0,-2602210489.0,-2602210489.0,0.0,-2181527207.0,-2639369907.0,1380601837.0,175028670.0,0.0,1555630507.0,0.0,1555630507.0,0.0,1555630507.0,383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCY,Đóng tàu Sông Cấm,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Xe tải & Đóng tàu,2021,,,,,,,,,,,,,,,,,,,438667930072.0,438667930072.0,63456170865.0,15269208335.0,16515178127.0,0.0,0.0,0.0,-56864110103.0,38376447224.0,36929420.0,0.0,38413376644.0,-9050161028.0,29363215616.0,0.0,29363215616.0,474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD1,Sông Đà 1,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2021,,,,,,,,,,,,,,,,,,,1419875671.0,1419875671.0,-144836759.0,106.0,-1034366808.0,-1034366808.0,0.0,0.0,-891359252.0,-2070562713.0,-7500000.0,0.0,-2078062713.0,0.0,-2078062713.0,0.0,-2042325794.0,-269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD2,Sông Đà 2,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2021,,,,,,,,,,,,,,,,,,,215211722481.0,215211722481.0,43180978346.0,26459542.0,-7331573054.0,-7331573054.0,0.0,-3184186346.0,-22018984632.0,10672693856.0,5355587060.0,0.0,16028280916.0,-3938045726.0,12090235190.0,0.0,12090235190.0,838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD3,Sông Đà 3,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2021,,,,,,,,,,,,,,,,,,,194491085505.0,194491085505.0,60648335086.0,153053544.0,-34546891839.0,-34546891839.0,0.0,0.0,-20139492827.0,6115003964.0,-1314765526.0,0.0,4800238438.0,-1839687009.0,2960551429.0,266536017.0,2694015412.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD4,Sông Đà 4,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2021,,,,,,,,,,,,,,,,,,,531160654898.0,531160654898.0,84128035991.0,600189128.0,-36475898152.0,-34957416683.0,0.0,0.0,-43076927596.0,5175399371.0,-2464690005.0,0.0,2710709366.0,-704097905.0,2006611461.0,0.0,2006611461.0,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD7,Sông Đà 7,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2021,,,,,,,,,,,,,,,,,,,4643847109.0,1060833299.0,-714616166.0,3539570563.0,973440000.0,0.0,0.0,0.0,-4861892815.0,-1063498418.0,-54603881.0,0.0,-1118102299.0,0.0,-1118102299.0,0.0,-1118102299.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD8,Sông Đà 8,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDB,Sông Đà 207,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDD,Xây lắp Sông Đà,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2021,,,,,,,,,,,,,,,,,,,49646210650.0,49646210650.0,-2189430438.0,4475958.0,-7698744441.0,-7698744441.0,0.0,0.0,-1161959913.0,-11045658834.0,29407653.0,0.0,-11016251181.0,-121922019.0,-11138173200.0,0.0,-11138173200.0,-696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDJ,Sông Đà 25,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2021,,,,,,,,,,,,,,,,,,,38476877135.0,38476877135.0,3345146747.0,1555026.0,-2398494657.0,-2442138123.0,0.0,-1578080320.0,-6544437224.0,-7174310428.0,-3365209706.0,0.0,-10539520134.0,0.0,-10539520134.0,0.0,-10539520134.0,-2426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDK,Cơ khí Luyện Kim,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,2021,,,,,,,,,,,,,,,,,,,221426726347.0,220577241912.0,29951251905.0,201038085.0,-1555427640.0,-1267077278.0,0.0,-3374663530.0,-16609551677.0,8612647143.0,44516137.0,0.0,8657163280.0,-1862183982.0,6794979298.0,0.0,6794979298.0,2613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDP,Công ty Cổ phần SDP,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2021,,,,,,,,,,,,,,,,,,,10028502818.0,10013990718.0,482997426.0,749134394.0,-8223757390.0,-4947865681.0,0.0,0.0,-36637037223.0,-43628662793.0,-23335666765.0,0.0,-66964329558.0,0.0,-66964329558.0,0.0,-66964329558.0,-6025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDV,Dịch vụ Sonadezi,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Chất thải & Môi trường,2021,,,,,,,,,,,,,,,,,,,494362413852.0,494362413852.0,72951952583.0,156875837.0,-9844909000.0,-9844909000.0,0.0,-52700000.0,-26210185709.0,37001033711.0,264531285.0,0.0,37265564996.0,-4898227917.0,32367337079.0,0.0,32367337079.0,5179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDX,PCCC và Đầu tư XD Sông Đà,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDY,Xi măng Sông Đà Yaly,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2021,,,,,,,,,,,,,,,,,,,59349736674.0,59349736674.0,10361070407.0,5396264.0,-3605499486.0,-4154667975.0,0.0,-1408235360.0,-4555705792.0,797026033.0,26358810.0,0.0,823384843.0,-933371972.0,-109987129.0,0.0,-109987129.0,-24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEA,SEAPRODEX,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2021,,,,,,,,,,,,,,,,,,,1008179854510.0,1008155578882.0,104363172536.0,38824675251.0,-6165444037.0,-4362388150.0,169703118265.0,-40355899312.0,-63686053178.0,202683569525.0,856004581.0,0.0,203539574106.0,-1372139118.0,202167434988.0,-820095390.0,202987530378.0,1624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEP,Thương mại Quảng Trị,UPCoM,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",2021,,,,,,,,,,,,,,,,,,,1075351940685.0,1075351940685.0,132652830050.0,1005209519.0,-24321221495.0,-24190714465.0,0.0,-37516882512.0,-46772370633.0,25047564929.0,68192182.0,0.0,25115757111.0,0.0,25115757111.0,0.0,25115757111.0,2990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGB,Sài Gòn Công thương,UPCoM,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,154113000000.0,-31427000000.0,122686000000.0,0.0,122686000000.0,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGI,ĐT PT Sài Gòn 3 Group,UPCoM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,2021,,,,,,,,,,,,,,,,,,,1469986045090.0,1452965419520.0,248151643984.0,329492541178.0,-106336138622.0,-56128636595.0,0.0,-45790947105.0,-203612898730.0,221904200705.0,-5515672188.0,0.0,216388528517.0,-96468031778.0,119920496739.0,39685818782.0,80234677957.0,1056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGO,Dầu thực vật Sài Gòn,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,Cảng Sài Gòn,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2021,,,,,,,,,,,,,,,,,,,1371467020430.0,1371467020430.0,563073798778.0,82636120056.0,-5357844708.0,-4698057450.0,531986408029.0,0.0,-187785947201.0,984552534954.0,-10622702809.0,0.0,973929832145.0,-85308428835.0,888621403310.0,5058110470.0,883563292840.0,4085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGS,Vận tải biển Sài Gòn,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Vận tải Thủy,2021,,,,,,,,,,,,,,,,,,,191893397624.0,191502306715.0,44789145578.0,4458242871.0,-249989092.0,0.0,0.0,0.0,-12605842697.0,36391556660.0,387757805.0,0.0,36779314465.0,-7323356676.0,29455957789.0,908110256.0,28547847533.0,1738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGV,Vinaconex Sài Gòn,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2021,,,,,,,,,,,,,,,,,,,18631190937.0,18631190937.0,29832843.0,299420228.0,-179720997.0,0.0,0.0,0.0,-2745261565.0,-2595729491.0,315034801.0,0.0,-2280694690.0,0.0,-2280694690.0,0.0,-2280694690.0,-374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHC,Hàng hải Sài Gòn,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Vận tải Thủy,2021,,,,,,,,,,,,,,,,,,,93435338105.0,93435338105.0,8404444065.0,297440056.0,-55139998.0,0.0,0.0,0.0,-4176591137.0,4470152986.0,-68861137.0,0.0,4401291849.0,-642555333.0,3758736516.0,0.0,3758736516.0,872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHG,Tổng Công ty Sông Hồng,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2021,,,,,,,,,,,,,,,,,,,46446082265.0,46446082265.0,9059086088.0,16874786.0,-58459118615.0,-58459118615.0,3894473768.0,0.0,-9945443941.0,-55434127914.0,96593085.0,0.0,-55337534829.0,0.0,-55337534829.0,-61418207.0,-55276116622.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHX,Sài Gòn Hỏa xa,UPCoM,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,2021,,,,,,,,,,,,,,,,,,,10870303621.0,10870303621.0,5357602617.0,15314046.0,0.0,0.0,0.0,-1898134355.0,-15024328027.0,-11549545719.0,1084364922.0,0.0,-10465180797.0,0.0,-10465180797.0,0.0,-10465180797.0,-6084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SID,Đầu tư PT Sài Gòn Co.op,UPCoM,Tài chính,Bất động sản,Bất động sản,Bất động sản,2021,,,,,,,,,,,,,,,,,,,73419784953.0,73419784953.0,49651439049.0,14272208577.0,-956369046.0,0.0,22062760432.0,-13561772967.0,-36022356063.0,35445909982.0,-239135489.0,0.0,35206774493.0,-2724347348.0,32482427145.0,-42661066.0,32525088211.0,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIG,Đầu tư và Thương mại Sông Đà,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2021,,,,,,,,,,,,,,,,,,,152403698686.0,152403698686.0,50319280712.0,5675296792.0,-24962218433.0,-24931318737.0,80400503.0,0.0,-9591926835.0,21520832739.0,-340062516.0,0.0,21180770223.0,-2937755498.0,18243014725.0,1817182905.0,16425831820.0,1643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
